alg,instance,cycle,budget,risk,fit,solution
VISILS,nrp1,14,30,10,0.8746401964777631,[--SSSS-SS------SSS-S------SS--S-----SS----S--S-----S------SSS-SSSS--S-SSS-S--S-S--S-SS-S-------S-S-S]
VISILS,nrp1,15,30,10,0.9051800277929356,[--SSSS-S--S-----SS---S-----SS-SS-S---S----S---S----S----SS-SS-SSSS--S-SS--SS-S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,16,30,10,0.8830234296000139,[--SSSS-SS---S--SSS-S------SS--S--S--SS----S--S-----SS------SS-SSSS--S--SS-S-SS-S--S-SS-S-------S-S--]
VISILS,nrp1,17,30,10,0.889539264022604,[--SSSS-S--S-S---SS------S--S--S--S---S----S--------SS------SSSSSSS--S-SS--S-SS-S--S-SS-S-SS-S--S-S--]
VISILS,nrp1,18,30,10,0.8964332926137163,[--SSSS-S--S-S---SS---S-----S--SS-S---S----S--------SS------SSSSSSS--S-SS--SS-S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,19,30,10,0.8559625790212618,[-SSSSS-S--S----SSS-S--S----S---------S----SS---S---S-------S-SSS-S--S-S-S-S--S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,20,30,10,0.856902857439059,[-SSSSS-S--S----S-S-S-SS----S---S-----S----SS--SS---S-------S--SS-S--S-S---SS-S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,21,30,10,0.8743452292293818,[S-SSSS-S--------SS-S-S-----S---S-S--SS----SS-------S----SS-S-SSS-S--S-S-S-SS-S-S--S-SS-S-------S-S--]
VISILS,nrp1,22,30,10,0.9002540610620963,[--SSSS-SS-------SS---S-----S--SS-S---S----S--------S----SS-SSSSSSS--S-SS--SS-S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,23,30,10,0.8895144817263558,[--SSSS-SS-S-S--SSS---------S--S--S---S----S--S-----SS------SS-SSSS--S-SS--S-SS-S--S-SS-S-SS----S-S--]
VISILS,nrp1,24,30,10,0.8638100441661052,[---SSS-S-SS-----SS-S----------SS-S---S----S---S----S------S-S--SSS--S-SSS-SS-S-S--S-SSSS-SS----S-S-S]
VISILS,nrp1,25,30,10,0.8916985620194068,[--SSSS-SS---S---SS-S------SS--S-----SS----S--------SS------SS-SSSS--S-SSS-S-SS-S--S-SS-S-SS----S-S--]
VISILS,nrp1,26,30,10,0.9015257131848372,[--SSSS-SS-------SS-S-S----SS--SS-S--SS----S--------S-------SSSSSSS--S-SSS-SS-S-S--S-SS-S-------S-S--]
VISILS,nrp1,27,30,10,0.8915204840188109,[--SSSS-S--S-----SS-S-S-----S--SS-S--SS----S--------S----SS-SS-SSSS--S-SSS-SS-S-S--S-SS-S-------S-S--]
VISILS,nrp1,28,30,10,0.9051800277929356,[--SSSS-S--S-----SS---S-----SS-SS-S---S----S---S----S----SS-SS-SSSS--S-SS--SS-S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,29,30,10,0.9035053992054244,[---SSS-SS-S-----SS-S----S-S---S--S--SS----S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS-S--S-S--]
ILS,nrp1,0,30,20,0.7920708929243223,[---SSS-SS-S-----SS--------S---SS-S--SS----S---S----S------S-SS-SSS--S-SS--SS-S-S--S-SS-S-SS----S-S-S]
ILS,nrp1,1,30,20,0.8030623687630468,[--SSSS-SS-S-----SS-S------S-S-SS-S--SS----S--------S-------SS--SSS--S-SSS-SS-S-S--S-SS-S-SS----S-S--]
ILS,nrp1,2,30,20,0.7905379358808446,[---SSS-S--S-----SS-S----S-----SS-----S----S---S----S------S-SS-SSS--S-SSS-SS-S-S--S-SS-S-SS-S--S-S-S]
ILS,nrp1,3,30,20,0.8137441852418366,[---SSS-SS-S-----SS-S----S-S---SS----SS----S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS-S--S-S--]
ILS,nrp1,4,30,20,0.802500114072036,[--SSSS-SS---S---SS-S------SS--S-----SS----S--------SS------SS-SSSS--S-SSS-S-SS-S--S-SS-S-SS----S-S--]
ILS,nrp1,5,30,20,0.8120078565763083,[--SSSS-SS-------SS-S----S-SS--S-----SS----S--------S-------SSSSSSS--S-SSS-S--S-S--S-SS-S-SS-S--S-S--]
ILS,nrp1,6,30,20,0.7978978341068927,[---SSS-SS-------SS-S----S-S---S-----SS----S--------S------S-SS-SSS--S-SSS-SS-S-S--S-SS-S-SS-S--S-S-S]
ILS,nrp1,7,30,20,0.7973352385324111,[---SSS-SS-S-----SS-S------S---SS----SS----S--------S------S-SS-SSS--S-SSS-SS-S-S--S-SS-S-SS----S-S-S]
ILS,nrp1,8,30,20,0.8046985455931694,[--SSSS-S--S-----SS-S-S--S--S---S-S---S----S---S----S----SS-S-SSS-S--S-S-S-SS-S-S--S-SS-S-SS----S-S--]
ILS,nrp1,9,30,20,0.8046985455931694,[--SSSS-S--S-----SS-S-S--S--S---S-S---S----S---S----S----SS-S-SSS-S--S-S-S-SS-S-S--S-SS-S-SS----S-S--]
ILS,nrp1,10,30,20,0.8120078565763083,[--SSSS-SS-------SS-S----S-SS--S-----SS----S--------S-------SSSSSSS--S-SSS-S--S-S--S-SS-S-SS-S--S-S--]
ILS,nrp1,11,30,20,0.8116496552742902,[--SSSS-SS-------SS-S------SSS-S--S--SS----S--------S-------SSSSSSS--S-SSS-S--S-S--S-SS-S-SS----S-S--]
ILS,nrp1,12,30,20,0.8070504432603859,[--SSSS-SS------SSS-S------SSS-S-----SS----S--S-----S-------SS-SSSS--S-SSS-S--S-S--S-SS-S-SS----S-S--]
ILS,nrp1,13,30,20,0.8107288583977905,[---SSS-SS-S-----SS-S------S---SS-S--SS-S--S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS----S-S--]
ILS,nrp1,14,30,20,0.8111906203699244,[--SSSS-S--S-----SS---S-----SS-SS-S---S----S---S----S----SS-SS-SSSS--S-SS--SS-S-S--S-SS-S-SS----S-S--]
ILS,nrp1,15,30,20,0.8026525575677063,[--SSSS-S--S-S---SS---S-----S---S-S---S----S---S----SS---SS-S-SSS-S--S-S---SSSS-S--S-SS-S-SS----S-S--]
ILS,nrp1,16,30,20,0.8003030460847869,[--SSSS-SS-------SS-S-S----SS--SS-S--SS----S--------S----SS-SS-SSSS----SSS-SS-S-S--S-SS-S-------S-S--]
ILS,nrp1,17,30,20,0.8137441852418366,[---SSS-SS-S-----SS-S----S-S---SS----SS----S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS-S--S-S--]
ILS,nrp1,18,30,20,0.8107288583977905,[---SSS-SS-S-----SS-S------S---SS-S--SS-S--S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS----S-S--]
ILS,nrp1,19,30,20,0.8111906203699244,[--SSSS-S--S-----SS---S-----SS-SS-S---S----S---S----S----SS-SS-SSSS--S-SS--SS-S-S--S-SS-S-SS----S-S--]
ILS,nrp1,20,30,20,0.8137441852418366,[---SSS-SS-S-----SS-S----S-S---SS----SS----S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS-S--S-S--]
ILS,nrp1,21,30,20,0.8019371776140833,[--SSSS-SS-S-S---SS-S------SSS-S-----SS----S--------SS------SS-SSSS--S-SSS-S-SS-S--S-SS-S-------S-S--]
ILS,nrp1,22,30,20,0.8070504432603859,[--SSSS-SS------SSS-S------SSS-S-----SS----S--S-----S-------SS-SSSS--S-SSS-S--S-S--S-SS-S-SS----S-S--]
ILS,nrp1,23,30,20,0.8070504432603859,[--SSSS-SS------SSS-S------SSS-S-----SS----S--S-----S-------SS-SSSS--S-SSS-S--S-S--S-SS-S-SS----S-S--]
ILS,nrp1,24,30,20,0.7553172166683964,[--SSSS-S----S----S---------S----S----SS---S--------SS-----SS-SSS-S--S-S---S--S-SS-S-SS-S-SS----S-SSS]
ILS,nrp1,25,30,20,0.8137441852418366,[---SSS-SS-S-----SS-S----S-S---SS----SS----S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS-S--S-S--]
ILS,nrp1,26,30,20,0.8137441852418366,[---SSS-SS-S-----SS-S----S-S---SS----SS----S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS-S--S-S--]
ILS,nrp1,27,30,20,0.8111906203699244,[--SSSS-S--S-----SS---S-----SS-SS-S---S----S---S----S----SS-SS-SSSS--S-SS--SS-S-S--S-SS-S-SS----S-S--]
ILS,nrp1,28,30,20,0.8111906203699244,[--SSSS-S--S-----SS---S-----SS-SS-S---S----S---S----S----SS-SS-SSSS--S-SS--SS-S-S--S-SS-S-SS----S-S--]
ILS,nrp1,29,30,20,0.8120078565763083,[--SSSS-SS-------SS-S----S-SS--S-----SS----S--------S-------SSSSSSS--S-SSS-S--S-S--S-SS-S-SS-S--S-S--]
VISILS,nrp1,0,30,20,0.8111906203699244,[--SSSS-S--S-----SS---S-----SS-SS-S---S----S---S----S----SS-SS-SSSS--S-SS--SS-S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,1,30,20,0.8116496552742902,[--SSSS-SS-------SS-S------SSS-S--S--SS----S--------S-------SSSSSSS--S-SSS-S--S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,2,30,20,0.8137441852418366,[---SSS-SS-S-----SS-S----S-S---SS----SS----S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS-S--S-S--]
VISILS,nrp1,3,30,20,0.7746409975029912,[---SSS-S-SS-----SS------------SS-S---S----S---S----S----S-S-SS-SSS--SSSS--SS-S-S--S-SSSS-------S-S-S]
VISILS,nrp1,4,30,20,0.8070504432603859,[--SSSS-SS------SSS-S------SSS-S-----SS----S--S-----S-------SS-SSSS--S-SSS-S--S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,5,30,20,0.8070504432603859,[--SSSS-SS------SSS-S------SSS-S-----SS----S--S-----S-------SS-SSSS--S-SSS-S--S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,6,30,20,0.8116496552742902,[--SSSS-SS-------SS-S------SSS-S--S--SS----S--------S-------SSSSSSS--S-SSS-S--S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,7,30,20,0.8137441852418366,[---SSS-SS-S-----SS-S----S-S---SS----SS----S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS-S--S-S--]
VISILS,nrp1,8,30,20,0.7972853330564437,[S-SSSS-S--------SS-S-------SS-SS-----S----SS-------S-------SS-SSSS--S-SSS-SS-S-S--S-SS-S-SS----S-S--]
