alg,instance,cycle,budget,risk,fit,solution
ILS,nrp2,13,30,8,4747.0,[S-S-S-SS-------SSS---S-S-S--SS-----S----SSS--S----S-------S-------SS---------S-SS---S--SS----------------SS---S------SS-S--S------SSSS---S-----S-----S-S--S--S--S---S---S--S---SS----SS-SS-----SSSS-S---SSS--S---S-SS----S---SS-SS-S-SSS---SSS---SSSS---------S-----S-S-------------SSS--S----SS-S-S-S---S----------S-SSSS---SS---S--------S-S--S----SSS-----S------S--SS-S--S-----S--SSS----S--SS-S------SS--S-S--SS-SS--S-S-------S---S---SSS-----S---SS-S-------S-SSS-SS----S---SSS--SS---------------S--S-SS----]
ILS,nrp2,14,30,8,4662.0,[S---S-SS-------SS-----SS--SS-S-----SS---SSS-SS----S-------SSS--S--SS-S-S--------SS-SS---S------------S---SS---S--S----S----S--SS--SSSS---S-S-S-S----S-SSSSS--S----SSS---S--S---SS----SS--SS-S---S---S----SSS-S---S-SS----S---SSS---S---S----SSS--S------------S-----------S---------S-S--SS--S--SS-S-S-----S--------S-S-SS---SS---S----------SS-S----S-S-----S------S--SS-S-SS-----S--S---S--S------------SS--S-SSSSSSSS----S----S----------SS----SSS-S-S--S-------S-SS--SS--------SS-S--S----S-------------SSSS-S--]
ILS,nrp2,15,30,8,4800.0,[S-S-S-SS-------SS------S---SSS-----S----SS---S----S-------S-----S-S-SS-------S-SS---SS-SS-S-------S---S--SS-S-S-------S-S--S---S--SSSS---S----SS----SSSS--S--S-----S-------S---SS----SS-SS--SS-SSS--S---SSS--S---S--S----S---SS-S--S--SS-S--S----SSS----------S-------S---S---S----SSSS--S----SSSS-S-S--------------S-S-SS---S----S-----S--S-SS-S----S-S-----S------S--SS-S-SS-----S--SSS--S-S--SS---------S--S-S---S-SS--S-S------SS---S---SS----S-S-S-SS-S-------S-SS---S----S----SS---S------------------SSSSS---]
ILS,nrp2,16,30,8,4638.0,[S-S-S--SS------S-----S-S-SS--S-S---S-S---SS--SSS--S-------S--S----S----S---S----SS------S-----S---S--S--S--------S----S----S--S---S--S---S-S---S--S--SSS--S--S--S----------S---SS----SS-SS------SSS-S---SSSS-S---SSSS---SS---SS----S---S----SSS--S---S---S----S---S-------S---------SS---SS--SSSSS-SS----S-S--------S-S-SS--SS----S----------SS-S----S-S-----S------S--SS-S-SS-----S--S------S-----S------SS--S-S-SSS-S-----S---SS--S---S---SSS-S-S-S---S--S-------S-SS--SS------S--SS---S-------S----S--S--S-SS-S--]
ILS,nrp2,17,30,8,4679.0,[S-S-S-SSS------SS------S-----S-S---S----SS---S----S-------S-S----SS-------------S----S-SS-S---S---S------SS-----------S-S--S--S---S-SS---S-----S----SSSS--S--S---S-S-------S--SSS-S--SS-SS-----SS--SS---SSS--S---S-S---S-S---SS-S--SS--S-S--SS---S----S-----S-SS--S---S------------SS-S--S---SSS-SSS-S-----S-------SS-S-SS-SSS----S-----S--S-SS-S----S-S-S---S------S--SS-S--S-----S--S--S-SSS------------SS--S-S---S-S-S---S-S-----S---SS--S-----S-SS--SS-S------SS------SS--------S----SS------S--S-----S-S-SS----]
ILS,nrp2,18,30,8,4740.0,[S-S-S-SSS------SS----S-S-SS-S--S---S-----SS--S---S--------S--S-SSSS----S---S---SS---S---S-----S----------SS---S-------S----S--S---S-SS---S-----S--S----S--S--S--S-SS-------S---SS----SS--S------S---S---SSSS-S---S-SS--S-S---SS----S--SS----SS---S-S-----S----SS----------S--------SS-S-SS----SSSSSSSS---S----------S-S-SS-SSSS---S--------SSS--S------S-S---S------S--SS-S-SS--S--S--S-SS---S--S--S------SS--S-S---S-S-S-S-S-------S---SS--SSS---S---S-S--S-------S-S---SS---------SS--SSS------S--------S-S-SS-S--]
ILS,nrp2,19,30,8,4671.0,[SSS-S-SS---S---S-----S-S-S-S-S-----S-----SS--S------------S--S--SSS-SS-----S--S--S--S---S-------------S--SS---SS------S----S--SS--S-SS-----S---S--S--S-S--S--S--S--SS------S---SS----SS-SS------SS--S---SSS--S---S--S--S-S--SSS----S--SS----S----SSS-----S----S--S-------SS---------S-S--S----SSSS-SS----S-S----S---S-S-SS-S-SS---S---SS-----S--S--S---S-----S------S--SS-S-SS-----S--S------S-----S------SS--S-S--SS-S-----S-------S---S---SSS---S-S------SS------S-SS--SSS---S---SS----S-------S-------S--SSSSSS--]
ILS,nrp2,20,30,8,4601.0,[S---S-SS-------SS----SSS--S--S-S---S----SSS--S-S--S-------S------SS-------------S---S---S-----S---------------S------S-----S--S---S-SS-------S-S----S--S--S--S--SS---------S---SS-S--SS-SS--SS-SSSS-S---SSSS-S---S-SS---SS---SS---SS---S-S-SSS---S---S--------SS----------S---S-----SS---SS----SSS-S-SS--S----------S-SSSS---SS---S----------S--S----SSS-S---S------S--SS-S-SS--S--S--S---S--S-----S------SS--S-S-SSSSSS----S---S---S---SS--SS----S---S-S--S-------S-SS--SSS---------S---S---------------SS-S-SS-SS-]
ILS,nrp2,21,30,8,4811.0,[S-S-S-SSS------SS----S-S-SS--S-----S-----SS-SS----S-------S----S-SS---S--------SSS-SSS-SS----------------SS---S-------S----S--S---S-SS---S-----S----S-SS--S--S--SS---------S-S-SS-S--SS-SS--SS--SSS-S--S-SS--S------S----S---SS-S--S-S-S-S--SS-S-SS---------S-SS--------------S----SS---SS---S-S-S-S-S---S----------S-S-SS--SSS--SS-----S--S-SS-S----S-S-S---S------S--SS-S--S-----SS-S-SS-S-S-----S------SS--S-S--SS-SS--S-S------------S--SSS---S---S-S--S-------S-SS--SSS--------SS--SS---------------S--S-SS-S--]
ILS,nrp2,22,30,8,4623.0,[S-S-S--SS------SS----S-S--SS-SSS---SS---SSS--S-S-S--------S-------SS-S-----S----SS------S-----S---S------S-----------S--S--S--SS--S--S-----S---S-SS---SS-SS--S--S---S---S--S--SSS----SS-SS-S---SS---S---SSS--S---S-S----SS---SS----SS--S---SSS---S---SS-------S-------S---S---------S----S---S-SSS-SSSS-SS-S--------S-SSSS--SS----S----------SS-S----SSS-----S------S--SS-S-SS-----S--S--S--SS---S-S---S--SS--S-S---S-SS----S-------S---S---SS----SS----S--S------SS-SS--SS--------SS----S-------S----------SS-S-S--]
ILS,nrp2,23,30,8,4640.0,[S-S-S-SSS------SS------S---S-------S---SSSS--S---SS-------S-------S--S----------S---SS-SS----S--------S--SS---S------SS----S-SSS--S-SS---S---S-S-S-----SS-S--S----S--------S--SSS----SS-SS---S--SS--S--SSSSS-S---S--S----S---SS-S--S-S-S-S--SS---SS-----------S-----------S--SS--S--S----S----S-SS-S-S-----S--------S-S-SS---SS---S-----S----S--SS---SSSS----S---------SS-S-SS-----S--S----S-S---------S--SS--S-S--SS-SS----S-------S---S---S-S---S-S-S-S--S------SS-SS--SS---------SS--SSS------S-----S-S--SSSSS---]
