alg,instance,cycle,budget,risk,fit,solution
ILS,nrp2,15,30,0,41.383333333333326,[------S-S------SS------S---S-------S-----SS------S--------S--S----S--S----S-----S--S------------S---S----------------SS----S---S--SS-SSS--S----S--S----S-----S-------S-S-S-S---SS--------S------S-------SSS--S---------S------S-----S--S----S----S------------S-----------S--------------S---S---S-SS----S----------SSS------SS------------S----S----SS------S------S--S--S-S--S---S----S-S--S---S-S--S----S--SS----S--S----S----S-----SS----------S----S--S--S----S-SS--SS--------------SS------S---S------SS-S----]
ILS,nrp2,16,30,0,37.96666666666666,[S---S-S-----S---------SS---S---S---------SS---------------S-------S-----------S-S--S-S----------------S--S--S--------S-----S------S--S---S-S---S-----------S-S-------------S---S-----S---S------S--------SS--S-----------S---S------S------S-S---S---S--------S-------S-S----------S--S--S-------S-S-----S-----SS--SS-S------S--S-------S-SS-S--S-----SSS---------S-S--SS------SS---------S------S----S---SS-SSS----SS------S-----------S---S----S--SSS-S----S-------S---SS--S-------S--SS----------------S-S-SS----]
ILS,nrp2,17,30,0,-1560.0,[--S-S--S-------------S-SS------S---S----SS-------SS-----S-SS-----SS----S---S---SS----S------S----------------------S--S----S------S-SS-S-------S-----SSS-SS-----S-------S--S---S---------S-----SS--------S---SS-----S----S---S---------S---SS---SS------------S----------------S----SS--S------SS--S-S----------S-----SS-----S---SSS-S--------S-S----S-S------------S--SS---SS-S------S-------------------SS----S---S--S----S-----S---------S-------S----S-S-------S-S----S------------S--S-----------------S--S----]
ILS,nrp2,18,30,0,39.69999999999999,[S---S-S-S------S-----S-S-S-----S--SS----SSS-------------S-S-------S--S-----SS---S--SS---S-----S----------S-----------S--S--S---S-----S---------S-S-----S--S-----S--SS------S----S----SS-----S--S---------SSS-S----SSS---S----S-----S---S-----SS--S---S--------S---S---S--SS--S-----------S-----SSSSS-----S-S--------S-S-SS--SS----S--------SSS--S---S-SS-S---S------S--SS-S-SS--------S--S---S-----S---S---S--S-----S-S-S---S--------S-------S--------S----SS------S-S----S---S----S-----SS------S--------S-SS---S--]
ILS,nrp2,19,30,0,36.90000000000002,[S---S----S-----S-------S--SS---S---S----SS--S--S----------S----S-SS--S---------SSS--S---S-------------------------S---S-S--S---S-----S---------S------SS--S--S--SS-----S---S---SS----S---SS-S--S-S---S---SS--S------SS--SSS--SSS---S---S----SS---S---S--------SS------S---S--------------------S---S-SS-------------S-S--S---S----S----S-----S--S----S-S-----S--S---S--SS----S-------S--S-----S--S--------S---SSSS----S---S-S------S--------------S-S---S----S-----S-SS--SSS-----------S-S------------S--S--SSS-SS--]
ILS,nrp2,20,30,0,38.28333333333332,[S-S---------------------S------S---S----------------------S---------------------------------SS-----------S---------------------------S--SS------------S---S------------S-SSS-------------S-S----S---S---S-S---S------S-------------------SS-S-S---S-----------S--S------------------S----SS----SSS---------SS-----S---S------S--------------SSS--S-----S-S--------S-----S---------------S--------------S---S----S---S------S----S---------S-SS-------------------SSS-----S---S-------S---S-------S----------S-S-----]
ILS,nrp2,21,30,0,39.63333333333332,[S---S-----S----S-------S-----------S----SSS------SS-------S----S-S---S----------SS----S-S--S------------S---------S-SS--S--S------S-SS-----S---S-S---S-S--S--S---S--S------S----S----S---S-----SS-------SS---SS--SS----------S--S--SS--S---S--S--S----S-------SS-S----S--S------------S--S---------S--S--SSS--------S--SSS---SS---S----------S-SS---SSSS-S---S--S---S-SSS-S--S-------S------S------S---S---S--S-------SS----S-------S---S---S-----------SS-S-------S----SSSS-------S------S------S----------S-SS-S--]
ILS,nrp2,22,30,0,-1538.0,[----S-SS-------SS---S--S--S--------S----SSS---------S-----------S----S-S--------S---------S---------S----SS-S-S-------S----S------S-SS-S-S----SS-------S--S--------SS------S---S-----SS-SS------SS--S---SSS--S---S-------S---SS----S---S----S----S-S--SS---S--S-----------S-S------SS-S--S---S---S-S-----S-SS-------S-S-S----S----S-----S-------S----S-----------------SS----SS-----------------SS-S--S---SS----S---S-S------------S----S----------SS----------------S-S-SS---SS----------------------------S--S-S--]
ILS,nrp2,23,30,0,39.283333333333346,[S--SS------------------S---S---S----S-------SS-S--S-------S-------SS-S-------S--SS----S-S--S--------------------------S----S---SS--------------S-------SSSS--S-S-------SS---------S--S---S-S-------------SSS---------------S-S---------S------S---------------S---SS------S---------S-----SS-S-SS--S-S-----S----------SS-----S---------SS-------S---SS--S----S-S--S-----S--SS------------S-------S--------SS----S-S----S---------S-S--SS----S------S--S-S----------S-SS--S--S-------------------------------SSSSSS-S]
ILS,nrp2,24,30,0,38.86666666666669,[S--S--SS-------S-------S---S--------------S-------S---S---S-------S------------S--S-S--S------------------S---S---------------S---S-S--SS------S------------S-------S------S-------------SS-----S--------SS--S------SSS---------SS-----S--S---------------------------------S--S---SS----S--SS--S---------------S-----S------S----S-S-----------S----S-S------------S--S--S-SS-S----------S--------S-----S-S---S-S--S-S---------------SSSS----SS-------------S--S----S-------------S-----S-------S-------------S---S]
ILS,nrp2,25,30,0,-1537.0,[S-S-S--S-S--S--S-----S-S---SS--S---S----SS--S-------------S----S-----S-----S----SS------S-----S----------S-----------S--S--S---S--S-SS-----S--SS--S--S-S--S--SSSS--SS------S----S----SS--SS-S--SSS------SS--SS--SS-S---S-----S-----SS--S---S-SS--S----S--S----S--S----S---S---------S----SS---SSSS-SS------S--------S-S-SS---S----S-------S--S--S---SSSS-----S--S------SS-S-SS--------S-----S----S--------SS--S-SSS-S-S-----S----S-SS---S---S-------S---S--S-----S-S-S---SS--------S-S---------S-S----------SSSS-S--]
ILS,nrp2,26,30,0,37.699999999999996,[S---S---S---S--S-----S-S----------S-----SS--S---S-S-------SS------S--S----------SSSS----S------S---------S-----------S--S--S---S--S-SS-----S---S-S---S-S--S--S--S----------S----S-S--S---S-----SSS------SSSS-S---S-S---------S-SSSSSSS-S---S-SS--S---S--------S-------S---S-----------S--SS-S--SS--S-----------S---SS---SS---S----S-----S-S-SS--S--S--S------S------S--SS-S-SS-------------------------S---S--S-S-S-S-S-----S-------S---S-----------SSS-SS-S-----S-S-S---SS------S-------S-------S-------------S-S--]
ILS,nrp2,27,30,0,37.016666666666666,[--S-S--SS-------------SS-----S--S--S--------------S-----SS--------------S------S---SS-------------S---------S-S-S----------S--------SS-------S----S-----S-S--------------S-S---S-----SSS----S---SS--S-S-S----S---------------------S--------SS---S---------------S-----------------SSS---S-S-------S-S----S-------S---S------S----------S--S-SS-S---------------S---S-----S---S--------------S----------S--S----S---S-S-----------------S-------------S------------S--S------S--S---S----S-------S----------S-------]
ILS,nrp2,28,30,0,39.31666666666667,[S---S-------S--S-S-----S-----S---------S-------------SS---S------SS-------------S---------------SS----S----S---------------S-SS------S---------S-------S-----S-------------SS--S-----S--S---------S------S----SSS--------S---SS-----S--SS---S-----------------S----------S---------------S---S-SS-S------S-----S----S--S-----S----S-----------------S---S----S--S------SS-------------S---S------S----S----S----S---S---S--------S-S-S-S----S-------S-S----S------SS-----------------S--SSSS-----S------------------]
ILS,nrp2,29,30,0,37.38333333333333,[----S--S---------------S---S---S---------S--------S-------SS------S---S-----------S--S-------SSS---------S------S----------S------S-S----S-----S-----S----S--SS------------S------SSSS----------S------SSSSS--------S-SS-S---S-----S------------------------S-S-----------S---S----SS-S--S------S--S-S------S------SS-S------S-------S--S--S----SS-S-S-S-S---S------S---S-S-S-S---SS--S--------S---S------SSS---S--S--SS----S-------S---S-----------SS---S-S-----S-S------S----S----------S------SS-------S--S-S----]
VISILS,nrp2,0,30,0,40.11666666666668,[S-----S----------------S-------S---S-------------S--------S-----------------------S-------------S---------------------S-S--S--S------------S---S------S------S----S-----S------------S---S-----SS-------SS----S--S--S----S------------S------S---S---------S--SS---------------------------------S-----S-------S-SS----S------S----S-S-----S-S-----------S---S------S----------S---S--S------S-----S-----S-S---SSS--S-S---------------------S---S-----S---------S----SS-------S------S---S---S---S----------S----S--]
VISILS,nrp2,1,30,0,38.833333333333314,[--S---------S----------S------S--SS------S----------------S-------S------------SS-------SS---S----S-------S---S----------------S------S-----------------------S----S-S-----S------------S-------S-S-S-----------S---S-SS------------SS---------------S-----S------------------------SSS--S---S-----S-S-S--S------------S-----SS----------S---S--S------SS-----------S-------S------S---------S------------------SS--S-------S----------S-S--------S---S----S-------S--S-----------------SS-----S--------------S-----]
VISILS,nrp2,2,30,0,39.63333333333335,[SSS-------------------SSS------S---S----S-------S-S-----S-S---S---------------S-S------S--------SS---S----------S-----S--------------SS--S----------------SS--S---------S-----S---------------------S---------S---------SS-------------------SS---------------------------S-------------SS---------S-S---------------------S------S--------S-S--S------S-----S-----------------S---S--S------S----S-----------------S-S-----S--------S------S-----S----------------S------------------S--S-SS---------------S-------]
VISILS,nrp2,3,30,0,39.59999999999999,[S--SS-S----------------S-----S---S------S-----S-------------S-----S-----S-S-----S--S----S---------------------S------------S-S-----S-----S-S---S-----S----------------S-S----SSSS---------------S---S-------------S------S---S------SS-------S-------------S--S---------------S----S---------S-----------------------SS------S----S--S-------S--S------S---------------------------S--S---S--S-S--S--------S-SS-S--SS--S----SS-----------S-----S-------------------------S----------SS------S----S------------S-----]
VISILS,nrp2,4,30,0,40.65,[S-S----S--------S----------S---S----S---------------S-----S------SS-----------S---------S---------------S---SSS------------------------------S-S-S-------------------------S----S-S-S------S----SS--S----S------SS-------S---S-----SSS------------------------S--S------S-S---S-----S--S-S-----S-S----S----------------------S--------S----S------S--SSSS-------S------S--S-S------S-SS----S-S-------------S----S---S--S----S----S----SS----S-----------S------------S---SS-S--S---------S--S----------S------------]
VISILS,nrp2,5,30,0,43.18333333333334,[S--S-----------------S-S-SS--------------------S--------S-SSS----S--------SSS------S-S--S-S---------------------------S-------S-----------SS-----S-----S----S---S---------------S--S--------SS------S----S-------S-S--------SS--S---S---------------S------S-----S-------S-S-----------------S------------------SS------------S-S----------S-S-----------------------S-------S-----S--S--S-----------------S---SS-S-----------S--S-----------S-------------S--S-S----S----S----S---------S-S-----S------------SS----]
VISILS,nrp2,6,30,0,39.50000000000001,[S---S-S----------------S---------S---------------S------S--S------------------S---S--S-SS--------S-------------------SS-------S--SS----------------S---S------S----S------------S-------------------S---S-------------------S---------------S-----------------S----------------S---SSSS---------SS---------S-----S-S----------S--------------S----------S---------S-----S-------S---------S-S-------S------S----S---S-------------S-----------------------------S----S-------------------------------S--S-S-----S---]
